palavra,video_url,filename,classe_gramatical,assunto,configuracao_mao,CM
TROMBETA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/trombetaSm_Prog001.mp4,TROMBETA.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
TRONCO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/troncoSm_Prog001.mp4,TRONCO.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
TROTAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/trotarSm_Prog001.mp4,TROTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
TROVAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/trovaoSm_Prog001.mp4,TROVAO.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
TUBARAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tubaraoSm_Prog001.mp4,TUBARAO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg,cg61
TUBERCULOSE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tuberculoseSm_Prog001.mp4,TUBERCULOSE.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
TUBO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tuboSm_Prog001.mp4,TUBO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg42.jpg,cg42
TUCANO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tucanoSm_Prog001.mp4,TUCANO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg,cg18a
TUDO BEM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tudo_bemSm_Prog001.mp4,TUDO BEM.mp4,INTERJ.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
TUDO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tudo1Sm_Prog001.mp4,TUDO1.mp4,PRON. INDEFIN.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg56.jpg,cg56
TUDO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tudo2Sm_Prog001.mp4,TUDO2.mp4,PRON. INDEFIN.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
TUDO3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tudo3Sm_Prog001.mp4,TUDO3.mp4,PRON. INDEFIN.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
TUFAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tufaoSm_Prog001.mp4,TUFAO.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
TUMULTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/tumultoSm_Prog001.mp4,TUMULTO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
TURMA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/turmaSm_Prog001.mp4,TURMA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
TURQUIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/turquiaSm_Prog001.mp4,TURQUIA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg,cg18a
TURVO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/turvoSm_Prog001.mp4,TURVO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
U,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/uSm_Prog001.mp4,U.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
UAU,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/uauSm_Prog001.mp4,UAU.mp4,INTERJ.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
UISQUE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/uisqueSm_Prog001.mp4,UISQUE.mp4,SUBSTANTIVO,ALIMENTO/BEBIDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg59a.jpg,cg59a
ULTRAJAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ultrajarSm_Prog001.mp4,ULTRAJAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ULTRAPASSADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ultrapassadoSm_Prog001.mp4,ULTRAPASSADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg22b.jpg,cg22b
ULTRAPASSAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ultrapassarSm_Prog001.mp4,ULTRAPASSAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
ULTRASONOGRAFIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ultrasonografiaSm_Prog001.mp4,ULTRASONOGRAFIA.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
UM1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/um1Sm_Prog001.mp4,UM1.mp4,NUM.,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
UM2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/um2Sm_Prog001.mp4,UM2.mp4,NUM.,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
UMBANDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/umbandaSm_Prog001.mp4,UMBANDA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg22b.jpg,cg22b
UMBIGO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/umbigoSm_Prog001.mp4,UMBIGO.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
UMEDECER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/umedecerSm_Prog001.mp4,UMEDECER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
UMIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/umidadeSm_Prog001.mp4,UMIDADE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
UNANIME,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/unanimeSm_Prog001.mp4,UNANIME.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg27.jpg,cg27
UNCAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/uncaoSm_Prog001.mp4,UNCAO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
UNHA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/unhaSm_Prog001.mp4,UNHA.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg,cg15
UNHAS-DE-FOME,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/unhas-de-fomeSm_Prog001.mp4,UNHAS-DE-FOME.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
UNIAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/uniaoSm_Prog001.mp4,UNIAO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg,cg49
UNICORNIO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/unicornioSm_Prog001.mp4,UNICORNIO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg27.jpg,cg27
UNIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/unidadeSm_Prog001.mp4,UNIDADE.mp4,NUM.,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
UNIFICAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/unificarSm_Prog001.mp4,UNIFICAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg,cg49
UNIFORME,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/uniformeSm_Prog001.mp4,UNIFORME.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg,cg51a
UNIGENITO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/unigenitoSm_Prog001.mp4,UNIGENITO.mp4,ADJETIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
UNIR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/unirSm_Prog001.mp4,UNIR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg,cg49
UNITARIO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/unitarioSm_Prog001.mp4,UNITARIO.mp4,ADJETIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
UNIVERSAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/universalSm_Prog001.mp4,UNIVERSAL.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
UNIVERSIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/universidadeSm_Prog001.mp4,UNIVERSIDADE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
UNIVERSO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/universoSm_Prog001.mp4,UNIVERSO.mp4,ADJETIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
UNTAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/untarSm_Prog001.mp4,UNTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
URBANO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/urbanoSm_Prog001.mp4,URBANO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
URGENTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/urgenteSm_Prog001.mp4,URGENTE.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg,cg51a
URINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/urinaSm_Prog001.mp4,URINA.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
URSO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ursoSm_Prog001.mp4,URSO1.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
URSO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/urso2Sm_Prog001.mp4,URSO2.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg,cg18a
URUBU,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/urubuSm_Prog001.mp4,URUBU.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg16.jpg,cg16
URUGUAI,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/uruguaiSm_Prog001.mp4,URUGUAI.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
USADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/usadoSm_Prog001.mp4,USADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
UVA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/uvaSm_Prog001.mp4,UVA.mp4,SUBSTANTIVO,FRUTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg,cg49
V,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vSm_Prog001.mp4,V.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
VACA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vacaSm_Prog001.mp4,VACA.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
VACILAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vacilarSm_Prog001.mp4,VACILAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
VACINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vacinaSm_Prog001.mp4,VACINA.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg10.jpg,cg10
VACINAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vacinar1Sm_Prog001.mp4,VACINAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg10.jpg,cg10
VACINAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vacinar2Sm_Prog001.mp4,VACINAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg21.jpg,cg21
VADIAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vadiarSm_Prog001.mp4,VADIAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg27.jpg,cg27
VADIO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vadiaSm_Prog001.mp4,VADIO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
VAGA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vagaSm_Prog001.mp4,VAGA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
VAGA-LUME,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vaga-lumeSm_Prog001.mp4,VAGA-LUME.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
VAGABUNDO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vagabundoSm_Prog001.mp4,VAGABUNDO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
VAGAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vagaoSm_Prog001.mp4,VAGAO.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg31.jpg,cg31
VAGEM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vagem1Sm_Prog001.mp4,VAGEM.mp4,SUBSTANTIVO,LEGUME/VERDURA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
VAGEM2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vagem2Sm_Prog001.mp4,VAGEM2.mp4,SUBSTANTIVO,ALIMENTO/BEBIDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg22b.jpg,cg22b
VAGINA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vaginaSm_Prog001.mp4,VAGINA1.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg55.jpg,cg55
VAGINA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vagina2Sm_Prog001.mp4,VAGINA2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg55.jpg,cg55
VAGAROSO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vagorosoSm_Prog001.mp4,VAGAROSO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
VAIAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vaiarSm_Prog001.mp4,VAIAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
VAIDOSO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vaidoso1Sm_Prog001.mp4,VAIDOSO1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg,cg49
VAIDOSO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vaidoso2Sm_Prog001.mp4,VAIDOSO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
VAIVEM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vaivemSm_Prog001.mp4,VAIVEM.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
VALA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valaSm_Prog001.mp4,VALA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
VALE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vale3Sm_Prog001.mp4,VALE.mp4,SUBSTANTIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
VALE TRANSPORTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vale2Sm_Prog001.mp4,VALE TRANSPORTE.mp4,LOC. SUBST.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08b.jpg,cg08b
VALE-REFEICAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vale1Sm_Prog001.mp4,VALE-REFEICAO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg50.jpg,cg50
VALENTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valenteSm_Prog001.mp4,VALENTE.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg58.jpg,cg58
VALER1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valer1Sm_Prog001.mp4,VALER1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
VALER3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valer3Sm_Prog001.mp4,VALER3.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
VALIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/validadeSm_Prog001.mp4,VALIDADE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg,cg61
VALIOSO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valiosoSm_Prog001.mp4,VALIOSO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
VALISE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valiseSm_Prog001.mp4,VALISE.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
VALOR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valor1Sm_Prog001.mp4,VALOR1.mp4,SUBSTANTIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
VALOR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valor2Sm_Prog001.mp4,VALOR2.mp4,SUBSTANTIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
VALORIZAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valorizarSm_Prog001.mp4,VALORIZAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
VALSA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/valsaSm_Prog001.mp4,VALSA.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
VAMPIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vampiroSm_Prog001.mp4,VAMPIRO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg,cg15
VAN,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vanSm_Prog001.mp4,VAN.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
VANDALISMO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vandalismoSm_Prog001.mp4,VANDALISMO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
VANDALO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vandaloSm_Prog001.mp4,VANDALO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
VAPOR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vaporSm_Prog001.mp4,VAPOR.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
VAPORIZAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vaporizarSm_Prog001.mp4,VAPORIZAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
VAQUINHA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/vaquinhaSm_Prog001.mp4,VAQUINHA.mp4,SUBSTANTIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
VARA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/varaSm_Prog001.mp4,VARA.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg42.jpg,cg42
VARAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/varalSm_Prog001.mp4,VARAL.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
VARANDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/varandaSm_Prog001.mp4,VARANDA.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
VAREJAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/varejarSm_Prog001.mp4,VAREJAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
VAREJO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/varejoSm_Prog001.mp4,VAREJO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg13.jpg,cg13
VARETA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/varetaSm_Prog001.mp4,VARETA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg,cg49
VARIAVEL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/variavelSm_Prog001.mp4,VARIAVEL.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg26.jpg,cg26
VARICELA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/varicelaSm_Prog001.mp4,VARICELA.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
VARIEDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/variedadeSm_Prog001.mp4,VARIEDADE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg26.jpg,cg26
